code,local_name,series,set_id,prior_coverage,selection_reason,local_type,local_setcode,local_text_digest,segment_keys,official_cid,source_url,outcome,review_note
55521751,随风旅鸟与未知之风,随风旅鸟,set:16d,none,完整系列；追加通常召唤、除外回手与对方回合行动场景,131074,365,536ed3efbca5c8cb43b7f2590e22bc54c31005c300afa1a7a7d83547bb1fcaf4,"m-pre,m1,m2",16545,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16545&ope=4&request_locale=ja,reviewed-added,①上级召唤需解放2怪兽时可用己方怪兽＋对方卡送墓作非效果替代手续；②展示并回卡组底最多2鸟兽族后抽等数。
69087397,随风旅鸟与旅行准备,随风旅鸟,set:16d,none,完整系列；追加通常召唤、除外回手与对方回合行动场景,65538,365,7883b8b507fe34b2225b80673eacda8cfd80674062c2134e741fabafb349c354,"m-pre,m1",16865,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16865&ope=4&request_locale=ja,reviewed-added,己方手卡或场上鸟兽族除外费用，检索系列怪兽或场地魔法，成功后非同时回复500LP。
77610503,随风旅鸟与恐怖之海,随风旅鸟,set:16d,none,完整系列；追加通常召唤、除外回手与对方回合行动场景,1048580,365,f3cb8d09e8bdabead0e4b7fd7fb2aaaff9292beb4cb279a706dc0d692a58d8f2,"m-pre,m1",16561,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16561&ope=4&request_locale=ja,reviewed-added,己方有上级召唤怪兽且无特召怪兽时，无效对方非入连锁特召并回原处；本回合对方禁特召但通常召唤最多3次。
80433039,随风旅鸟×鸵鸟,随风旅鸟,set:16d,none,完整系列；追加通常召唤、除外回手与对方回合行动场景,33,365,f72dbd377a1d5060070135d205ee15754743b830a9aa03b64d4bde7a9a5dae54,"m-pre,m1,m2,m3",16500,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16500&ope=4&request_locale=ja,reviewed-added,①召唤后除外双方墓地1卡并可立即召唤鸟兽族；②表侧离场改除外；③除外状态己方鸟兽族召唤后自回手；①③本回合禁特召。
80611581,随风旅鸟×帝企,随风旅鸟,set:16d,none,完整系列；追加通常召唤、除外回手与对方回合行动场景,33,365,9461d36165e376c24d89184633ce6deff224cc822e401938b346cf6d15f7df4f,"m1,m2,m3",16503,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16503&ope=4&request_locale=ja,reviewed-added,①上级召唤后检索系列魔陷并可立即召唤；②限制对方特召攻击表示怪兽发动效果；③伤害计算时手卡除外费用使对方战斗怪兽攻守减半。
4145852,十二兽 羊冲,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,33,241,b17d0b94b6dff197a2fecf3c2823779e6a5bb76fe101bd047ff9d1598b1757ec,"m1,m2",12753,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12753&ope=4&request_locale=ja,reviewed-added,①自身毁后复活墓地其他系列怪兽；②作为素材时赋予原本兽战士族超量宿主取除素材费用无效以宿主为对象的对方陷阱发动。
4367330,十二兽 兔铳,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,33,241,465235b9e012d67c2b3b21ad327c8e6667640e55f019e9ecfacafe5f20365fe1,"m1,m2",12750,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12750&ope=4&request_locale=ja,reviewed-added,①自身毁后回收墓地其他系列卡；②作为素材赋予超量宿主取除素材费用无效以宿主为对象的对方魔法发动。
11510448,十二兽 虎炮,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,8388641,241,3627862b58901ecb706605188fd80f9013e8f4ae8d69d9a6852b3ab9e501a9c1,"m-pre,m1,m2",12787,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12787&ope=4&request_locale=ja,reviewed-added,非效果可在非同名系列怪兽上叠放超量；①素材系列攻守累加；②取除本卡素材费用后取己方超量与墓地系列对象，叠为其素材。
14970113,十二兽 猴槌,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,8388641,241,d2b0988a13aa66d136601bd2f8888cbf74f6ae75ca2c11d14154de0fe178719a,"m-pre,m1,m2,m3",12961,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12961&ope=4&request_locale=ja,reviewed-added,非效果叠放超量；①素材系列攻守累加；②有素材时保护其他系列怪兽不被取对象；③双方结束阶段强制取除素材。
20155904,十二兽 鸡拳,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,33,241,911a2426c2f4d841d46ffdfab504a9ebd0e4f419ee25e447345db525049b4163,"m1,m2",12941,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12941&ope=4&request_locale=ja,reviewed-added,①自身毁后使墓地其他系列卡回卡组；②作为素材赋予原本兽战士族超量宿主取除素材费用无效以宿主为对象的对方怪兽效果发动。
31755044,十二兽 蛇笞,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,33,241,e1b4a7a185c24099bf5bf9d8384b9c0f380da6c02e9124796cb6ee42520bc7a2,"m1,m2",12751,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12751&ope=4&request_locale=ja,reviewed-added,①手卡／场上自身叠到己方原本兽战士族超量怪兽下；②作为素材赋予宿主伤害计算后强制除外战斗对方怪兽。
41375811,十二兽 狗环,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,8388641,241,dcc2d3cf88bc7af5cf0b7afaef3e32680446f1c602fdcac5b31ab43e4b1a7c05,"m-pre,m1,m2",12962,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12962&ope=4&request_locale=ja,reviewed-added,非效果叠放超量；①素材系列攻守累加；②取除素材费用复活墓地系列怪兽并施加本回合效果无效和禁止超量素材。
46060017,十二兽的会局,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,131074,241,e75cfb3cc52cc930bb13853691b13a5d11e5dd3ee8c42a63308a8a083b47d95f,"m-pre,m1,m2",12794,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12794&ope=4&request_locale=ja,reviewed-added,①己方表侧对象卡破坏成功后同时卡组特召系列怪兽；②本卡被效果破坏入墓后叠为己方系列超量素材。
48905153,十二兽 龙枪,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,8388641,241,b1ba00372781eb2c4085fb1eb8f95c99713babae04762d4cc2197733ed447aff,"m-pre,m1,m2",12788,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12788&ope=4&request_locale=ja,reviewed-added,非效果叠放超量；①素材系列攻守累加；②双方回合取除本卡素材费用对象破坏场上表侧卡。
73881652,十二兽的方合,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,4,241,5386892e9161e9d79437426dc6011a5b1f183168c41715ac6d0efd6bf0f18d2e,"m1,m2",12806,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12806&ope=4&request_locale=ja,reviewed-added,①卡组系列怪兽叠为己方十二兽超量素材；②以后回合墓地自除外费用，五张不同名系列卡全数回卡组后抽1。
74393852,十二兽 猪弓,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,8388641,241,4f882c48ab44abb2fe77f20da1d956d78c2f8de2d7b2bd72d96f060361cd5f59,"m-pre,m1,m2,m3",12789,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12789&ope=4&request_locale=ja,reviewed-added,非效果叠放超量；①素材系列攻守累加；②可直接攻击；③12素材以上造成战斗伤害后送对方全部手场卡墓地，再变守备。
77150143,十二兽 马剑,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,33,241,f138f6cf9524a1520a9e586ec84f6cd01eec5f331435898ff53363a709c8d986,"m1,m2",12752,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12752&ope=4&request_locale=ja,reviewed-added,①召唤后效果丢弃系列卡并同时抽1；②作为素材时赋予原本兽战士族超量宿主贯通。
78872731,十二兽 鼠骑,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,33,241,3e2b2139e6d282375dc8dc154e0d6216d9eedf5a6af168647afdcb4ed1f8bf54,"m1,m2",12749,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12749&ope=4&request_locale=ja,reviewed-added,①召唤后卡组送系列卡墓地；②作为素材时赋予原本兽战士族超量宿主取除素材费用从手／卡组特召鼠骑。
85115440,十二兽 牛犄,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,8388641,241,86a76a196627a59439d73719cd775142229766fc920cfc710cad967e195e07a3,"m-pre,m1,m2",12786,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12786&ope=4&request_locale=ja,reviewed-added,非效果叠放超量；①素材系列攻守累加；②取除素材费用检索可通常召唤兽战士族。
98918572,十二兽的相克,十二兽,set:f1,none,完整系列；超量叠放、素材及战斗场景,131076,241,6000160a98a834644a500b23c95397a8988bcf179b4b6375c1f7284478724c0a,"m-pre,m1,m2",12985,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=12985&ope=4&request_locale=ja,reviewed-added,①表侧永续允许十二兽超量的取除费用改由己方其他超量怪兽素材支付；②墓地自除外费用后将两个场上系列超量对象之一叠到另一只下。
6609736,能朋克 鹿角仙符,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,33,369,976eda49eaba09b2bb78d0470e503d86d85abd4e283ca869ac46498a949314a8,"m-pre,m1,m2",17134,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17134&ope=4&request_locale=ja,reviewed-added,①展示另一朋克怪兽后在两者中选一手卡特召、另一只效果送墓；②场上送墓后复活墓地非5星朋克，并锁本回合同名特召。
11441009,朋克即兴狂热！,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,8388641,369,7d1dcbfb6f39c743f076ba8f0be33dbc0a56dd098feab4a894bafb6685c6cdf7,"m-pre,m1,m2",20946,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20946&ope=4&request_locale=ja,reviewed-added,①支付600LP及取除素材费用抽1；②墓地有3星念动力族时取除素材费用无效其他怪兽效果发动并破坏。
13258285,浮世绘朋克 娑乐斋,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,4129,369,999e07347c69c03cfe54415349f643077138aecd8e96f41ed6ec4974b4b52962,"m-pre,m1,m2",16724,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16724&ope=4&request_locale=ja,reviewed-added,①支付600LP费用以手场怪兽融合朋克；②对方回合支付600LP费用于本链处理后即时同调朋克。
17691568,雅乐朋克粉碎拍子,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,131074,369,e10fe64e569394c0e96a3ef1a7c2f5f05521d47d4b4a4564b72d4246b98a995e,"m-pre,m1,m2",16733,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16733&ope=4&request_locale=ja,reviewed-added,①对方取己方朋克为效果对象的整链结束后对象破坏对方卡；②魔陷区被对方效果破坏后保护处理时己方表侧系列怪兽至回合结束。
18313046,浮世绘朋克 升鲤,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,97,369,da4e5f683b281f5354868c91d43c45a6af79fceffeb4c5f48be65fac40eb5715,"m-pre,m1,m2",16730,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16730&ope=4&request_locale=ja,reviewed-added,①融合召唤本卡自解放费用从手／卡组守备特召至多2只不同名非8星朋克；②作为成功同调素材入墓／除外后给己方系列怪兽本回合两次攻击。
19535693,能朋克 世阿弥,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,4129,369,6fbd0176e0dbc0953854e5bbf75916da480ed96c7c8dd6fafa37be14da9e0919,"m-pre,m1,m2",16727,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16727&ope=4&request_locale=ja,reviewed-added,①支付600LP费用检索非同名朋克怪兽；②送墓后对象己方系列怪兽攻击力上升600。
28403802,朋克即兴 驾龙,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,8225,369,3d04c54553ec1a4a29f796cc3c5d26e78efc917cebfbbd9ff1f87640986d6072,"m-pre,m1,m2",17448,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17448&ope=4&request_locale=ja,reviewed-added,①指定特召后支付600LP费用，从卡组选3星念动力族回手或送墓；②对方连锁己方朋克效果的整链结束后墓地自复活。
28403803,朋克即兴 驾龙,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,8225,369,3d04c54553ec1a4a29f796cc3c5d26e78efc917cebfbbd9ff1f87640986d6072,"m-pre,m1,m2",17448,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17448&ope=4&request_locale=ja,reviewed-added,①指定特召后支付600LP费用，从卡组选3星念动力族回手或送墓；②对方连锁己方朋克效果的整链结束后墓地自复活。
43685562,净琉璃朋克危险口裂,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,4,369,bba38fe7048cb82a9316bc7d9ca904cc8d23759ff9f750a2424cb86981631a0b,"m-pre,m1",16734,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16734&ope=4&request_locale=ja,reviewed-added,取对方效果怪兽对象无效至回合结束；成功且己方有表侧朋克怪兽时再回复其原本攻击力LP。
44708154,浮世绘朋克 惊龙,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,8225,369,ae46032bb6eca6ee1cf8087e72119ac40602506fdc25a926f82e9be09290245b,"m-pre,m1,m2",16731,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16731&ope=4&request_locale=ja,reviewed-added,①同调召唤后按己方场墓3星念动力族种类数对象回手对方场上卡；②墓地复活非同名朋克，①②互斥。
49370016,朋克即兴极端演奏会,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,524290,369,7be3f4db71740ccb75380b93935fd37414adbe2af97caa8425215ce85de1bd25,"m-pre,m1,m2",17467,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17467&ope=4&request_locale=ja,reviewed-added,①墓地除外系列卡费用手卡特召朋克；②己方念动力族怪兽支付发动LP费用后整链处理完抽1，同名每回合最多2次。
50642380,雅乐朋克 和琴,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,4129,369,70dc31e0169bdd1937e131c7e4a7c291b83804570e30f2f38211fc0250e4c659,"m-pre,m1,m2",16725,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16725&ope=4&request_locale=ja,reviewed-added,①支付600LP费用检索朋克魔法；②己方系列怪兽被对方效果或攻击选为对象时抽1。
55920742,能朋克 调狐,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,33,369,770683689ab074bffe0344931d443524f0b38a9b3eb9fb14db355b01b41ad6a6,"m-pre,m1,m2,m3",16728,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16728&ope=4&request_locale=ja,reviewed-added,①解放己方朋克费用手卡自特召；②自身送墓费用后手卡另送1张为处理并同时卡组特召非8星朋克；③战斗破坏对方怪兽后回复其原攻击力LP。
70070211,净琉璃朋克惊愕梨割,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,4,369,7900396ce5277cd70f129b93a5f534e854c18e915fa923ddb850e3de2958c246,"m-pre,m1",16735,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16735&ope=4&request_locale=ja,reviewed-added,取对方盖放卡对象破坏；己方有朋克怪兽时可改取对方表侧卡。
75046994,能朋克 鳞阶,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,33,369,5734744f9243d65c91af7b7e07a3e7b56e8877e7047f6820a5d7e3218b6b5411,"m-pre,m1,m2,m3",20945,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20945&ope=4&request_locale=ja,reviewed-added,①除外其他系列卡费用手卡自特召；②特召后支付600LP费用从卡组／墓地取非8星系列怪兽回手或特召；③对方高攻怪兽发动效果时翻里。
81192859,雅乐朋克野蛮弹奏,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,131074,369,f3598b9119f00553a72bf6ff5cb993db81db7636dee11e9c22123b9d8f6003e5,"m-pre,m1,m2",16732,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16732&ope=4&request_locale=ja,reviewed-added,①己方朋克战斗开始时破坏对方战斗怪兽；②本卡被对方效果破坏后本回合保护当时己方表侧朋克免战斗破坏。
81914447,能朋克 鬼能乐,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,33,369,55b2686c8ca45fcb15f7d7579ddb0516b3e32613446a1d8be2e5dd1f8deb3952,"m-pre,m1,m2,m3",16729,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16729&ope=4&request_locale=ja,reviewed-added,①解放己方系列怪兽费用手卡自特召；②自身送墓费用检索非8星朋克；③对方怪兽效果发动时自身按其原本攻击力加攻。
82041999,净琉璃朋克 蜘蛛夫人,朋克,set:171,none,完整系列；基本分支付、同调展开与快速效果场景,4129,369,9c54c0a04f5abef68c0d0e849dfaa8cf73c46888a93c8059e629faae4b1f4a52,"m-pre,m1,m2",16726,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16726&ope=4&request_locale=ja,reviewed-added,①支付600LP费用检索朋克陷阱；②己方朋克效果取对方场上卡为对象发动时直接连锁，使另选对方表侧怪兽本回合攻力减半。
