code,local_name,series,set_id,prior_coverage,selection_reason,local_type,local_setcode,local_text_digest,segment_keys,official_cid,source_url,outcome,review_note
42055234,半龙女仆·赤焰龙女,半龙女仆,set:133,none,完整系列；召唤诱发、战斗阶段变身与融合展开场景,33,307,b5f428ebc21b4d69c1ec8a19f5b4279d6e4ac9a2885e88eb53ce4fcc3d3f72a5,"m-pre,m1,m2,m3",14762,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14762&ope=4&request_locale=ja,reviewed-added,①双方回合丢弃自身费用给系列怪兽加攻2000；②己方有融合怪兽时自身防效果破坏；③战斗结束回手特召3星系列怪兽。
48658295,半龙女仆·贴身龙女,半龙女仆,set:133,none,完整系列；召唤诱发、战斗阶段变身与融合展开场景,97,307,6df582de4fcc47b40facb911b106117ba397c01f592459c296a0e1d72c21896a,"m-pre,m1,m2",20944,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20944&ope=4&request_locale=ja,reviewed-added,非效果手续从场上与墓地各除外素材特召；①特召后卡组特召低星系列；②双方准备阶段用己方场上／表侧除外素材回卡组融合龙族。
49575521,半龙女仆·苍河龙女,半龙女仆,set:133,none,完整系列；召唤诱发、战斗阶段变身与融合展开场景,33,307,2fc8924691a89df26fedcd1ef8e65937834d6f3b7afb14fc4e18ca93d71df799,"m-pre,m1,m2,m3",14760,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14760&ope=4&request_locale=ja,reviewed-added,①丢弃自身费用使双方任一墓地怪兽回卡组；②己方有融合怪兽时自身耐性；③战斗结束回手特召2星系列。
57416183,半龙女仆的整理,半龙女仆,set:133,none,完整系列；召唤诱发、战斗阶段变身与融合展开场景,4,307,f293ef15cb15e232cfbd00b39f44f2f7ba5b69872602c38cefe1ba7c72b4d687,"m-pre,m1,m2",15311,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=15311&ope=4&request_locale=ja,reviewed-added,①双方指定卡各回手或回额外；②墓地自除外费用后守备特召系列怪兽，结束阶段回手。
76782778,半龙女仆·地慈龙女,半龙女仆,set:133,none,完整系列；召唤诱发、战斗阶段变身与融合展开场景,33,307,2f69157d4766de8a41911c9c23b487917eb52ad6556936bd2377ff75ea4c86e0,"m-pre,m1,m2,m3",14758,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14758&ope=4&request_locale=ja,reviewed-added,①双方回合弃自身费用手卡特召低星系列；②己方有融合怪兽时自身耐性；③战斗结束回手特召2星系列。
77515704,半龙女仆的休息,半龙女仆,set:133,none,完整系列；召唤诱发、战斗阶段变身与融合展开场景,131076,307,e574625c3acbdfe5a327665bcced34d4eed57e52a425bcb00a868eded679bd72,"m-pre,m1",14769,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14769&ope=4&request_locale=ja,reviewed-added,卡片可空发动；①己方系列怪兽回手后，择一检索非同名系列卡或回手对方魔陷。
78231355,半龙女仆的盛情,半龙女仆,set:133,none,完整系列；召唤诱发、战斗阶段变身与融合展开场景,2,307,9820e97179d5e9f32a7691bec4d4b61c3d2083a3fe3b2ed6386b2c935540f9d5,"m-pre,m1",14766,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14766&ope=4&request_locale=ja,reviewed-added,守备特召己方手卡／墓地系列怪兽，成功后可非同时从卡组送同属性但不同等级系列怪兽墓地。
78231356,半龙女仆的盛情,半龙女仆,set:133,none,完整系列；召唤诱发、战斗阶段变身与融合展开场景,2,307,9820e97179d5e9f32a7691bec4d4b61c3d2083a3fe3b2ed6386b2c935540f9d5,"m-pre,m1",14766,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14766&ope=4&request_locale=ja,reviewed-added,守备特召己方手卡／墓地系列怪兽，成功后可非同时从卡组送同属性但不同等级系列怪兽墓地。
88453933,半龙女仆·客厅龙女,半龙女仆,set:133,none,完整系列；召唤诱发、战斗阶段变身与融合展开场景,33,307,b25f96c992c259cae81400925d54cefcd6df2e142bc1b4a0c7d1c9a5a0dbd0b5,"m-pre,m1,m2",14763,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14763&ope=4&request_locale=ja,reviewed-added,①召唤后卡组送非同名系列卡墓地；②战斗开始回手并特召手卡／墓地8星系列怪兽。
14025912,斩机方程式,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,2,306,bc82952c87e11bf819abc38c12563a333e0f2c282736be6619a077e04e0937c5,"m-pre,m1",14753,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14753&ope=4&request_locale=ja,reviewed-added,对象墓地斩机怪兽复活并立即加攻1000至回合结束。
14393464,斩机归纳法,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,131076,306,3b609f17d10ad4150b0bf1cb4792832559022af6fea369d208222e20ce4e6884,"m-pre,m1,m2",14756,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14756&ope=4&request_locale=ja,reviewed-added,①己方电子界族全体加攻；②己方有斩机时送自身墓地费用对象破坏对方卡。
15248594,炎斩机 原群西格马,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,12321,306,0ce1898fe2bec51d20712b11f52ebf0d589965e37e9e77dbf6eb77d8c6516358,"m-pre,m1,m2",14750,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14750&ope=4&request_locale=ja,reviewed-added,①战斗破坏后取对方最多2卡破坏；②被战斗或对方效果破坏后检索系列魔陷。
16360142,斩机 减武,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,33,306,f6ca366a25e8d275addb5761e4807d86cf687f5ed0349823a5191dfa52ecf43e,"m-pre,m1",14747,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14747&ope=4&request_locale=ja,reviewed-added,手卡自特召并同时使表侧对象减攻1000；本卡本回合禁攻，发动后额外仅电子界族。
17946349,斩机 径武,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,4129,306,590f118aeda390db99dbc53ff53de415db3917d9e7daaa66bc1e340d324e3d71,"m-pre,m1,m2",15262,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=15262&ope=4&request_locale=ja,reviewed-added,①通常召唤后复活4星电子界族且禁其效果发动；②作为同调／超量素材给斩机怪兽赋予一次对方效果无效。
27182739,斩机 西格马,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,4129,306,e1656d6272a79cf4eb08ed5794b2db27c28be527ec49d3acc69e62c86d86b344,"m-pre,m1,m2",14744,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14744&ope=4&request_locale=ja,reviewed-added,①手卡／墓地自特召后离场改除外并限制额外电子界族；②同调素材时可当非调整。
36521307,斩机 圆武,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,33,306,79a6da90ce9bbb50d34efbb43ad7b9adcea624126842938a0b42dcc61ff07d8a,"m-pre,m1,m2",17430,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17430&ope=4&request_locale=ja,reviewed-added,①卡组送非同名系列怪兽费用自特召并限制本回合攻击怪兽数；②系列怪兽召唤后检索魔陷。
41410651,斩机刀 那由他,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,262146,306,d4dac108cd918e5f57d21210dffa1c7268bc6b399b460ad3e15af3d55e311286,"m-pre,m1,m2",14754,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14754&ope=4&request_locale=ja,reviewed-added,①装备怪兽伤害计算时卡组送系列怪兽费用并按其攻击力加攻；②装备魔法从魔陷区送墓后回收墓地其他系列卡。
42632209,炎斩机 终末西格马,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,8225,306,559d72f5c1e5ab8f4f4e29298620b092fc9ab0a15fbde112d6397eb88e0d5885,"m-pre,m1,m2,m3",14751,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14751&ope=4&request_locale=ja,reviewed-added,①额外怪兽区只受斩机卡效果影响；②额外怪兽区对怪兽战斗伤害加倍；③被战斗或对方效果破坏后检索系列卡。
52354896,斩机 乘武,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,33,306,ff65997a171464302b4690a3656636df7dc73950fdd0d00230512bb1568fbf19,"m-pre,m1,m2",14748,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14748&ope=4&request_locale=ja,reviewed-added,①对象己方4星电子界族怪兽等级暂变8；②送墓后对象己方额外怪兽区电子界族攻力翻倍。
53577438,斩机 纳布拉,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,4129,306,d87711bcbfaa8a169d7a4033e3ddbc12a8cc02d6f4fcb5f9d566222b6335fe35,"m-pre,m1,m2",14745,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14745&ope=4&request_locale=ja,reviewed-added,①解放己方电子界族费用从卡组特召斩机；②送墓后赋予己方额外怪兽区电子界族本回合对怪兽攻击2次。
80965043,斩机 加武,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,33,306,d35a6026a9498ecfa6eb35be540646baac43a2455c3c7be44aed170e862620e1,"m-pre,m1",14746,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14746&ope=4&request_locale=ja,reviewed-added,对象场上表侧怪兽手卡自特召并同时加攻1000；本卡禁攻、发动后额外仅电子界族且不回溯。
85692042,块斩机 算子达朗贝尔,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,8388641,306,72d165ac927d077432fbaf6816da8eb8ce11d697dcf419c80c47d7e10300949a,"m-pre,m1,m2",14800,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14800&ope=4&request_locale=ja,reviewed-added,①超量召唤后取除2／3／4素材费用检索对应种类；②解放己方怪兽费用特召手卡／墓地4星斩机。
87804365,斩机超阶乘,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,4,306,dfc688ca997b837fa28ea941107e92f17b7b3e0bc049feaf416c65c3d3ba136d,"m-pre,m1",14755,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14755&ope=4&request_locale=ja,reviewed-added,墓地至多3只不同名斩机对象先效果无效特召，随后仅用这些怪兽即时同调或超量；同调素材回卡组。
88021907,块斩机 算子拉普拉斯,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,8388641,306,d288c01c9ce987d888beb3aeb25331980d05563223ea656ae3b65c7e51d2b606,"m-pre,m1,m2",14752,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14752&ope=4&request_locale=ja,reviewed-added,①超量召唤后取除同数量素材费用，选1至3个不同●按顺序送对方手卡／怪兽／魔陷墓地；②取除素材替代己方系列卡效果破坏。
89743495,斩机 除武,斩机,set:132,none,完整系列；同调／超量／连接及电子界展开场景,33,306,ee8f1f72c74cc18ec31b4b4636801f337ce2eb318fc38e90392796353f59d9d6,"m-pre,m1,m2",14749,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14749&ope=4&request_locale=ja,reviewed-added,①解放额外怪兽区己方电子界族费用后手卡和墓地各至多特召1只4星电子界族；②送墓后对象表侧怪兽攻力减半。
21293424,空母军贯-银鱼级特务舰,军贯,set:166,none,完整系列；通常怪兽、超量素材与卡组顶处理场景,8388641,358,5924deba42a62dfd479a8c0baa4a1a01a6a08e48927a65e0339a2d43bbd42019,"m-pre,m1,m2",16535,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16535&ope=4&request_locale=ja,reviewed-added,①超量素材含舍利则抽卡，含银鱼则检索系列魔陷；②任一方场地卡表侧时己方额外特召系列怪兽获破坏耐性及原守备力加攻。
24393683,随兴捏军贯,军贯,set:166,none,完整系列；通常怪兽、超量素材与卡组顶处理场景,4,358,d77fe26e57276822793ce259306cca94689e7b5e9506ffe000e9d0d07b396812,"m-pre,m1,m2",16263,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16263&ope=4&request_locale=ja,reviewed-added,①可展示手卡舍利改变卡组展示3只后选1者；②以后回合墓地自除外费用使3系列怪兽回卡组后抽1。
24639891,舍利军贯,军贯,set:166,none,完整系列；通常怪兽、超量素材与卡组顶处理场景,17,358,aaf2f7683917efa4671650af34f0daaa9da650638f5100c2b53f7de274479f98,m-all,16200,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16200&ope=4&request_locale=ja,reviewed-added,通常怪兽完整描述，无效果；官方卡页有卡文，FAQ 无补足条目。
42377643,海胆军贯,军贯,set:166,none,完整系列；通常怪兽、超量素材与卡组顶处理场景,33,358,6df7be65456e3b194ec373776201627d72eb169c326d5c477e80778c8a836331,"m-pre,m1,m2",16508,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16508&ope=4&request_locale=ja,reviewed-added,①展示另一手卡系列卡费用自特召，随后展示舍利则可再特召，否则展示卡回卡组底；②对象系列怪兽变4或5星后可检索舍利。
61027400,鲑鱼子军贯,军贯,set:166,none,完整系列；通常怪兽、超量素材与卡组顶处理场景,33,358,de9a090bd875205e04d1d4ebfc95a52a9191cecfef421754c5c56c8df0e14e0e,"m-pre,m1,m2",16201,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16201&ope=4&request_locale=ja,reviewed-added,①己方场上有舍利时非入连锁手卡自特召；②翻开卡组顶3张可选舍利回手或特召，余卡回卡组。
62200831,军贯处『海栈』,军贯,set:166,none,完整系列；通常怪兽、超量素材与卡组顶处理场景,524290,358,c9a1784b756456ce428d646d1fa76fe4f370b9917478daa6b85abce842cdb756,"m1,m2",16247,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16247&ope=4&request_locale=ja,reviewed-added,①己方军贯召唤后从卡组公开系列卡置顶；②己方额外特召军贯被对方送墓后对方支付守备力LP，再可手特召舍利并叠放军贯超量。
63748694,赤舍利军贯,军贯,set:166,none,完整系列；通常怪兽、超量素材与卡组顶处理场景,33,358,8c4abfd76708913a7851c19e7e293046a1ff790de8ce166b8a3a5d1bc49dac86,"m-pre,m1,m2",17428,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17428&ope=4&request_locale=ja,reviewed-added,①手卡／卡组／场上／墓地视为舍利名称而非通常怪兽；②展示另一舍利费用自特召，可再卡组特召系列怪兽并用二者作特殊超量。
75215744,无畏军贯-鲑鱼子级一号舰,军贯,set:166,none,完整系列；通常怪兽、超量素材与卡组顶处理场景,8388641,358,1dbd8dbd2f9f1c38f6be7084fea4fd35f3d3f695b145cead75d6445d2b9c5866,"m-pre,m1,m2",16232,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16232&ope=4&request_locale=ja,reviewed-added,①素材含舍利先抽卡，含鲑鱼子再赋予本卡每战斗阶段攻击2次；②己方额外特召军贯造成战斗伤害后对象破坏对方卡。
78362751,银鱼军贯,军贯,set:166,none,完整系列；通常怪兽、超量素材与卡组顶处理场景,33,358,a0ef944782e61ab820df916b627a61901a3bd2f298a5befe6c3b848f5fdd76ef,"m-pre,m1,m2",16509,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16509&ope=4&request_locale=ja,reviewed-added,①己方场上或超量素材有舍利时手卡自特召；②手卡特召其他军贯后可用卡组／墓地舍利布置卡组顶。
83008724,推荐捏军贯,军贯,set:166,none,完整系列；通常怪兽、超量素材与卡组顶处理场景,131074,358,034dc23530ff8941484eb50578a0473a1f4932267bd650acc7a4d1446c3d5706,"m1,m2",18529,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=18529&ope=4&request_locale=ja,reviewed-added,①展示舍利费用置1指示物、展示超量怪兽，再由对方宣言可被军贯超量文字记述的非舍利系列名，能找到就检索否则本卡回卡组；②对方破坏后强制支付指示物数×500LP。
94798725,超无畏军贯-海胆级二号舰,军贯,set:166,none,完整系列；通常怪兽、超量素材与卡组顶处理场景,8388641,358,593ce632ef55eaa07dfd52c18c20c62c7841c66921da541df6eb21207eb14441,"m-pre,m1,m2",16534,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=16534&ope=4&request_locale=ja,reviewed-added,①素材含舍利抽卡、含海胆赋予直接攻击；②自己主阶段或对方战斗阶段对象对方表侧卡按己方额外特召系列数无效效果。
