code,local_name,series,set_id,prior_coverage,selection_reason,local_type,local_setcode,local_text_digest,segment_keys,official_cid,source_url,outcome,review_note
67835547,微睡的神碑,神碑,set:17f,none,常用速攻魔法与额外卡组场景；补齐完整系列,65538,383,0a12c32b67184d07e21052ec7049004535220fb916cb4f41a093fe892ff41cf7,"m-pre,m1",17377,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17377&ope=4&request_locale=ja,reviewed-added,第一个●须对方卡组发动时至少3张；对象场上表侧怪兽获一次破坏替代且禁攻，之后才除外卡组顶。
68957034,辉耀之炎的神碑,神碑,set:17f,none,常用速攻魔法与额外卡组场景；补齐完整系列,65538,383,e8faf094c80a687ede3c3fbc118fff098c370d45007f32c7a3fdc143d5006203,"m-pre,m1",17374,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17374&ope=4&request_locale=ja,reviewed-added,第一个●须对方卡组发动时至少2张；发动时取对方场上特殊召唤怪兽为对象，破坏后再除外卡组顶。
74659582,神碑之鬣 史莱普尼尔,神碑,set:17f,none,常用速攻魔法与额外卡组场景；补齐完整系列,97,383,82ef465876b23bc26c8f21b18086cf51468bb4953c2a5ff5c8775ace9ba1ac42,"m-pre,m1,m2",18822,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=18822&ope=4&request_locale=ja,reviewed-added,①指定时点把本卡与对方对象暂时除外至结束阶段；②对方卡组入手时己方产衍生物。
92107604,神碑之泉,神碑,set:17f,none,常用速攻魔法与额外卡组场景；补齐完整系列,524290,383,2ca8854e29fa8c59af23b6bec8854301eb43e6e4b3afc80cee73c9d7e67dcf59,"m1,m2",17381,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17381&ope=4&request_locale=ja,reviewed-added,①允许对方回合手发神碑速攻魔法；②其连锁结束后把墓地1至3张系列速攻回卡组底再抽等数。
92385016,神碑之翼 穆宁,神碑,set:17f,none,常用速攻魔法与额外卡组场景；补齐完整系列,97,383,3b8f50126c286c2ecf138de29e3783f366aca1c7f7c9451913335700cbbfec6a,"m-pre,m1,m2,m3",17384,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17384&ope=4&request_locale=ja,reviewed-added,①丢弃费用检索永续魔法；②自除外费用无效发动并破坏；③双方结束阶段强制回复。
93229151,愤怒风暴的神碑,神碑,set:17f,none,常用速攻魔法与额外卡组场景；补齐完整系列,65538,383,a8a18920e23aa93d53c5d5567d836b8adbcd39f85795e27a539f5efa531e74be,"m-pre,m1",17378,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17378&ope=4&request_locale=ja,reviewed-added,第一个●对方卡组发动时不得为空；结算时对方场上已空则不处理，数量上限取结算时对方场上卡数。
94445733,破坏的神碑,神碑,set:17f,none,常用速攻魔法与额外卡组场景；补齐完整系列,65538,383,b0152a3b6106e0d82d1b60d566de799ff025b2c34117067c0a9385db4f41be77,"m-pre,m1",17375,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=17375&ope=4&request_locale=ja,reviewed-added,第一个●须对方卡组发动时至少4张；发动时取对方魔陷对象，破坏后再除外卡组顶。
3496543,白森林的罪宝,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,65538,27132337,712abb320036cec5c14282a100f96b452647f91d82759b5ff6936bdfe7e892c4,"m-pre,m1,m2",20792,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20792&ope=4&request_locale=ja,reviewed-added,①发动时从手卡特召与融合召唤择一；②怪兽费用送墓后自盖放。
4398189,白森林的魔女,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,524290,433,0f4196d19622f9b9a2f6d22ecaa62b816157c1089677ae06e6fdadc0ee1d357d,"m-pre,m1,m2,m3",21195,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=21195&ope=4&request_locale=ja,reviewed-added,①场地发动结算可检索并施加当回合额外暗属性自锁；②逐只战斗保护；③对象调整化。
5800323,白森林的幻妖,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,12321,433,f5e3a92fa0fc2bb01c090e544226a6ce5fbedd6b1d06c048e528b71cdeb6f5f5,"m-pre,m1,m2",21178,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=21178&ope=4&request_locale=ja,reviewed-added,①特召后墓地2系列怪兽作为永续魔法放置；②对方主要阶段即时同调。
14307929,白森林的妖魔 迪亚贝尔,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,8225,26935729,1703e951605273bd6cd98ab1228fe1e74a234f7dd351ba81068d0cd74a5a9d22,"m-pre,m1,m2",20219,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20219&ope=4&request_locale=ja,reviewed-added,①指定同调素材召唤后回收魔陷；②对方效果发动时送魔陷费用，特召低星同调调整。
24779554,白森林的濡血雅,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,4129,433,322ae0c93e96172aa17a29010160b17326479195710154c2281acc91fb55ed4c,"m-pre,m1,m2,m3",20195,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20195&ope=4&request_locale=ja,reviewed-added,①手卡自特召；②送魔陷费用抽1；③己方系列同调回额外与墓地自复活同时。
25592142,白森林的阿斯忒瑞亚,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,33,433,f4702cdae688cf4b013d5057020095f8c62f0859d6c03af80cc348b50af317de,"m-pre,m1,m2",20192,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20192&ope=4&request_locale=ja,reviewed-added,①送魔陷费用从卡组特召光魔法师调整；②魔陷作为怪兽费用入墓后本卡墓地自复活。
25592143,白森林的阿斯忒瑞亚,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,33,433,f4702cdae688cf4b013d5057020095f8c62f0859d6c03af80cc348b50af317de,"m-pre,m1,m2",20192,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20192&ope=4&request_locale=ja,reviewed-added,同卡文异画；①费用送魔陷卡组特召调整；②魔陷费用送墓后自复活。
35778533,白森林禁止入内,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,2,433,adc3a662e383c9b2d45a360aa8ee81be2e0d1bf37658ac773e228b0de2833416,"m-pre,m1,m2",20238,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20238&ope=4&request_locale=ja,reviewed-added,①等级与种族条件下对象破坏；②作为怪兽效果费用送墓后自盖放。
38648860,白森林的圣徒 莉泽特,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,33,29098417,ad13831c72a7350257b519923930d2f4de331bb75a48cf61eddb7ad5ecdb588a,"m-pre,m1,m2,m3",20747,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20747&ope=4&request_locale=ja,reviewed-added,①手卡展示后特召；②以己方手场素材融合蓟花；③成功同调的素材入墓后检索罪宝。
39491690,蓟花之赦免,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,4,28377532,0df077df732fd6501a43fbf37f69af43341c1c76beb3378f62fa19aa0d109abf,"m-pre,m1,m2",20807,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20807&ope=4&request_locale=ja,reviewed-added,规则上属于白森林；①按己方符合条件融合／同调数取对象回手；②费用送墓后自盖放。
41924516,白森林的魔狼 森厄狼,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,12321,433,8d9343f611ffc8f4bcee2f541ff4bfc62ff54968b023733046a0a4a38a0abc9a,"m-pre,m1,m2",20217,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20217&ope=4&request_locale=ja,reviewed-added,①特召后全体对方表侧怪兽翻里；②己方指定种族同调攻击力加500并双倍贯穿。
60145298,白魔女 迪亚贝尔泽,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,33,26935729,0ab3109de4e6cda61544a292ebc6fa43b9a609aa22cbd29ffb35f0c11cb92036,"m-pre,m1,m2,m3",21149,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=21149&ope=4&request_locale=ja,reviewed-added,规则上白森林；①费用送魔陷自特召，②召唤后卡组送墓，③两只迪亚贝尔在场保护己方怪兽。
61980241,白森林的莉泽特,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,33,433,92175d2feb2f11637e7f59308093bdd2d499fb910789e929476df3e49672d0fa,"m-pre,m1,m2",20193,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20193&ope=4&request_locale=ja,reviewed-added,①费用送魔陷自特召后检索非同名怪兽；②对方回合光魔法师调整特召后自回手。
62995268,白森林的灾祸,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,4,433,8a4370299768b916662feb065540ff41f561ecc77014d9df9925636501387422,"m-pre,m1,m2",20250,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20250&ope=4&request_locale=ja,reviewed-added,①手卡／卡组特召系列怪兽后可立即同调；②作为怪兽费用送墓后盖放。
77313225,白森林的魔性 濡血蝠,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,12321,433,eb1b9266c203affed75dfcb4141d9f8075046fe2646d92566cdc6329414f85ae,"m-pre,m1,m2",20218,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20218&ope=4&request_locale=ja,reviewed-added,①特召后送魔陷费用检索；②指定种族同调加攻500并防对方效果破坏。
93723936,白森林的恶魔,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,65538,433,7195625f052e567f188490015fcd067a0bd1004ddb2f4ac4828bee0fb1055b0a,"m-pre,m1,m2",20532,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20532&ope=4&request_locale=ja,reviewed-added,①解放同调费用，无效表侧卡后若解放系列同调可额外特召；②费用送墓自盖放。
98385955,白森林的森厄维,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,4129,433,ed6a6239756819c6874851dd93a59ae02ede48e9fba383e7de149cb1d6c900a3,"m-pre,m1,m2",20194,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20194&ope=4&request_locale=ja,reviewed-added,①召唤后检索系列魔陷；②系列同调回额外与墓地自复活同时。
99289828,白森林的传说,白森林,set:1b1,none,当前卡库有完整系列与同调场景；补齐完整系列,2,433,78dac740e04800f4fcf46e05971cbd247d88344548b718cf995d4ef9c6a282ce,"m-pre,m1,m2",20237,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=20237&ope=4&request_locale=ja,reviewed-added,①指定种族己方怪兽在场时检索白森林怪兽；②怪兽费用送墓后自盖放。
4709881,星杯剑士 奥拉姆,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,67108897,253,c2d98dcdbd355a8791983acf97845a2df1c8cf787aefa21aa4d3625768a7d22b,"m-pre,m1,m2,m3",13088,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=13088&ope=4&request_locale=ja,reviewed-added,①墓地星遗物种类加攻；②解放连接区系列怪兽费用，复活其他墓地怪兽到连接区；③场上入墓后手特召。
21893603,星杯的妖精 莉丝,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,33,253,e60cf5280da55ddb37df85b61caae1bd6268ee1050e76eb4e95c06be888b412e,"m-pre,m1,m2",13061,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=13061&ope=4&request_locale=ja,reviewed-added,①召唤后系列检索；②送己方怪兽费用从墓地自回手。
22916281,被星杯所选中者,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,17,253,31ee38d1be16c84554481edd2d760632149d588194aade229f5d055df11f7e84,m-all,13058,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=13058&ope=4&request_locale=ja,reviewed-added,通常怪兽故事文案，无编号效果或发动手续；按官方卡页与本地完整卡文记为无效果。
30194529,星杯战士 宁吉尔苏,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,67108897,253,7bffb351c9b41f783d574c1d90c3a2cd1c21b4e3bb22289681a41ccfae8914fd,"m-pre,m1,m2,m3",13089,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=13089&ope=4&request_locale=ja,reviewed-added,①连接召唤强制按连接区表侧星杯数抽卡；②双方场上各选1卡处理时送墓；③场上入墓后手特召。
31226177,星杯龙 伊姆杜克,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,67108897,253,b1ce800ad7cd4c16f8b586d0c5c0e4a70d2e13b0793da3008cc8cab5631b5c51,"m-pre,m1,m2,m3",13086,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=13086&ope=4&request_locale=ja,reviewed-added,①额外召唤星杯怪兽且不覆盖；②伤害步骤开始时破坏连接区对方战斗怪兽；③场上入墓后手特召。
57288708,星遗物-『星杯』,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,33,16580862,4d447a8bbc73cc007dae2c6f9e162e794b29319318f3331c5b2c23e905df43c2,"m-pre,m1,m2,m3",13062,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=13062&ope=4&request_locale=ja,reviewed-added,①额外特召触发自解放费用送那些怪兽墓地；②通常召唤本卡离场后卡组特召2；③以后回合墓地自除外费用检索。
58400390,被星杯所劝诱者,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,17,253,6860c3295b4cbd5b507c5392860c182019b1eb85639b876bcb7229eb95c44795,m-all,13059,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=13059&ope=4&request_locale=ja,reviewed-added,通常怪兽故事文案，无编号效果或发动手续；官方卡页存在，FAQ 无补足条目。
77610772,星杯神乐 夏娃,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,67108897,253,3aed3c4b5dc7121ace9ce99f81faa04ee492336df49f117f907dad6ec23bedee,"m-pre,m1,m2,m3",13087,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=13087&ope=4&request_locale=ja,reviewed-added,①连接状态战斗／效果破坏及取对象保护；②自身送墓代替连接区怪兽效果破坏；③场上入墓后手特召。
84899094,星杯的守护龙,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,33,253,202e0b8ba4339531416ed96d5960187ad8d4f51805f44fa1fa2156abcd5235aa,"m-pre,m1,m2",13060,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=13060&ope=4&request_locale=ja,reviewed-added,①自身送墓费用直接连锁己方连接怪兽受对象效果并无效发动破坏；②墓地自除外费用复活通常怪兽到连接区。
94677445,星杯的神子 夏娃,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,12321,253,54d9f128257f17ac1e3f8bff4e941e12ebb0fcbb6d6682b63d362f7c801a9fcd,"m-pre,m1,m2",14285,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14285&ope=4&request_locale=ja,reviewed-added,同调手续允许系列通常怪兽作调整；①同调后检索星遗物；②同调召唤本卡从怪兽区入墓特召非同名系列怪兽。
94677446,星杯的神子 夏娃,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,12321,253,54d9f128257f17ac1e3f8bff4e941e12ebb0fcbb6d6682b63d362f7c801a9fcd,"m-pre,m1,m2",14285,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14285&ope=4&request_locale=ja,reviewed-added,同调手续允许系列通常怪兽作调整；①同调后检索星遗物；②同调召唤本卡从怪兽区入墓特召非同名系列怪兽。
95511642,领取星杯的巫女,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,17,253,fa381bd1903ecae0fc3374eff399022f51db5ad45787b1c68f89388e7044941b,m-all,13057,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=13057&ope=4&request_locale=ja,reviewed-added,通常怪兽故事文案，无编号效果或发动手续；按官方卡页与本地完整卡文记为无效果。
95793022,星杯的守护龙 阿尔玛杜克,星杯,set:fd,none,自奏圣乐相关世界遗物与连接展开场景；补齐完整系列,97,253,3dae76a91fb542de4ef74331c7cc544aa74e80ae47657e166271655b64b548ea,"m-pre,m1,m2",14282,https://www.db.yugioh-card.com/yugiohdb/faq_search.action?cid=14282&ope=4&request_locale=ja,reviewed-added,非效果两种正规特召手续；①可对每只对方怪兽各攻击一次；②攻击连接怪兽时除外等箭头连接怪兽费用，同时破坏并烧血。
